,neighborhood,date,type,x,y
6647,east_village,2016-03-01,Individual,6285171.81329632,1838376.5265318106
6648,east_village,2016-03-01,Individual,6285167.012874763,1838372.6712730427
6649,east_village,2016-03-01,Individual,6285166.923988768,1838374.066361333
6650,east_village,2016-03-01,Individual,6285166.457204256,1838376.2980099716
6651,east_village,2016-03-01,Individual,6285169.703307089,1838374.1247308867
6652,east_village,2016-03-01,Individual,6285167.404097029,1838372.487597753
6653,east_village,2016-03-01,Individual,6285168.6203634925,1838373.1475753237
6654,east_village,2016-03-01,Individual,6285171.049260903,1838373.0418308554
6655,east_village,2016-03-01,Individual,6285165.090880556,1838372.5902755812
6656,east_village,2016-03-01,Individual,6285172.024940378,1838375.4679820242
6657,east_village,2016-03-01,Individual,6285169.755910585,1838374.1263443544
6658,east_village,2016-03-01,Individual,6285170.508814725,1838373.3648561905
6659,east_village,2016-03-01,Individual,6285164.018881141,1838376.8813669547
6660,east_village,2016-03-01,Individual,6285167.980651719,1838368.6070819844
6661,east_village,2016-03-01,Individual,6285168.223948552,1838371.7025400721
6662,east_village,2016-03-01,Individual,6285169.652212263,1838374.8994048133
6663,east_village,2016-03-01,Individual,6285295.09845263,1838503.7406347555
6664,east_village,2016-03-01,Individual,6285287.6193652665,1838502.3079258897
6665,east_village,2016-03-01,Individual,6285291.193638758,1838507.6379129423
6666,east_village,2016-03-01,Individual,6285076.543017972,1838129.4296716757
6667,east_village,2016-03-01,Individual,6285077.632806798,1838130.2001446513
6668,east_village,2016-03-01,Individual,6285079.053005818,1838130.1373498244
6669,east_village,2016-03-01,Individual,6285071.405338929,1838129.157562302
6670,east_village,2016-03-01,Individual,6285081.348437708,1838138.8146407928
6671,east_village,2016-03-01,Individual,6285071.33780918,1838136.4979646076
6672,east_village,2016-03-01,Individual,6285072.030572986,1838130.7877059805
6673,east_village,2016-03-01,Individual,6285075.500396494,1838130.314589009
6674,east_village,2016-03-01,Individual,6285081.189417545,1838136.9286350464
6675,east_village,2016-03-01,Individual,6285075.541525784,1838133.6298537494
6676,east_village,2016-03-01,Individual,6285075.339062349,1838135.4453634955
6677,east_village,2016-03-01,Individual,6285074.079126069,1838128.329192018
6678,east_village,2016-03-01,Individual,6285076.364602665,1838135.7816030341
6679,east_village,2016-03-01,Individual,6285072.421830175,1838134.4868795755
6680,east_village,2016-03-01,Individual,6285079.586854148,1838131.6655525747
6681,east_village,2016-03-01,Individual,6285078.930881093,1838131.109967107
6682,east_village,2016-03-01,Individual,6285076.429279726,1838130.9865492983
6683,east_village,2016-03-01,Individual,6285075.588160794,1838131.8961045565
6684,east_village,2016-03-01,Individual,6285077.221672295,1838129.5832999246
6685,east_village,2016-03-01,Individual,6285074.8255578615,1838127.616106799
6686,east_village,2016-03-01,Individual,6285071.086492873,1838129.3668098631
6687,east_village,2016-03-01,Individual,6285083.310268004,1838125.083294686
6688,east_village,2016-03-01,Individual,6285078.113817388,1838123.0352227658
6689,east_village,2016-03-01,Individual,6285293.1874324465,1838143.0854527864
6690,east_village,2016-03-01,Individual,6285296.006167505,1838142.610759219
6691,east_village,2016-03-01,Individual,6285291.566059346,1838141.367109347
6692,east_village,2016-03-01,Individual,6285113.880426554,1837683.3523961422
6693,east_village,2016-03-01,Individual,6285116.865112434,1837680.5054460072
6694,east_village,2016-03-01,Individual,6285114.956837482,1837680.524402426
6695,east_village,2016-03-01,Individual,6285119.134207261,1837679.501375067
6696,east_village,2016-04-01,Individual,6282211.167055859,1840826.6237471942
6697,east_village,2016-04-01,Individual,6282335.348334303,1840807.740822258
6698,east_village,2016-04-01,Individual,6282392.174540161,1840776.1661610377
6699,east_village,2016-04-01,Individual,6282400.555930168,1840773.686134872
6700,east_village,2016-04-01,Individual,6282393.824208065,1840775.3953085155
6701,east_village,2016-04-01,Individual,6282402.3419120265,1840780.7460105098
6702,east_village,2016-04-01,Individual,6282621.3420216255,1840806.4802249975
6703,east_village,2016-04-01,Individual,6282622.071892381,1840805.555447117
6704,east_village,2016-04-01,Individual,6282614.316882601,1840810.408819572
6705,east_village,2016-04-01,Individual,6282617.751963469,1840810.5900782808
6706,east_village,2016-04-01,Individual,6282619.965343618,1840813.4071259825
6707,east_village,2016-04-01,Individual,6282613.283964707,1840805.483966757
6708,east_village,2016-04-01,Individual,6282620.907821297,1840804.077957591
6709,east_village,2016-04-01,Individual,6282621.764609976,1840809.7267119251
6710,east_village,2016-04-01,Individual,6282617.440451974,1840809.4232444412
6711,east_village,2016-04-01,Individual,6282620.828769556,1840810.567376217
6712,east_village,2016-04-01,Individual,6282619.793718248,1840811.6288137278
6713,east_village,2016-04-01,Individual,6282620.1093846895,1840808.8573705135
6714,east_village,2016-04-01,Individual,6282613.687075083,1840807.5064754544
6715,east_village,2016-04-01,Individual,6282622.108678002,1840813.8547912377
6716,east_village,2016-04-01,Individual,6282622.543831667,1840807.8866716374
6717,east_village,2016-04-01,Individual,6282616.424605305,1840813.9643182396
6718,east_village,2016-04-01,Individual,6283282.170101951,1840806.610863953
6719,east_village,2016-04-01,Individual,6283283.587224177,1840809.6665041824
6720,east_village,2016-04-01,Individual,6283281.399168224,1840810.7607446176
6721,east_village,2016-04-01,Individual,6283289.892657868,1840811.8108655263
6722,east_village,2016-04-01,Individual,6283286.545314464,1840811.6504531282
6723,east_village,2016-04-01,Individual,6283476.732869319,1840909.9183129543
6724,east_village,2016-04-01,Individual,6283480.642253013,1840904.3341176661
6725,east_village,2016-04-01,Individual,6283477.572802433,1840899.3664902782
6726,east_village,2016-04-01,Individual,6283476.661724739,1840898.125245529
6727,east_village,2016-04-01,Individual,6283568.1888203025,1840843.4391649547
6728,east_village,2016-04-01,Individual,6283568.240998845,1840837.819840729
6729,east_village,2016-04-01,Individual,6283567.40741113,1840840.498774766
6730,east_village,2016-04-01,Individual,6283561.1209758315,1840833.1192027442
6731,east_village,2016-04-01,Individual,6283564.534021271,1840838.187134295
6732,east_village,2016-04-01,Individual,6283563.476981735,1840838.3023220627
6733,east_village,2016-04-01,Individual,6283565.429769286,1840843.560408932
6734,east_village,2016-04-01,Individual,6283561.758634731,1840836.600526918
6735,east_village,2016-04-01,Individual,6283566.532877959,1840831.9743576867
6736,east_village,2016-04-01,Individual,6283504.432223352,1840743.207317275
6737,east_village,2016-04-01,Individual,6283507.567933795,1840744.9958718445
6738,east_village,2016-04-01,Individual,6283508.68271067,1840739.5950198148
6739,east_village,2016-04-01,Individual,6283505.575381256,1840737.7501317686
6740,east_village,2016-04-01,Individual,6282086.503695831,1840460.326857122
6741,east_village,2016-04-01,Individual,6282468.38931492,1840492.8744060793
6742,east_village,2016-04-01,Individual,6282627.73138701,1840506.237584292
6743,east_village,2016-04-01,Individual,6282624.108206048,1840505.649646805
6744,east_village,2016-04-01,Individual,6282630.298155844,1840502.4427591532
6745,east_village,2016-04-01,Individual,6282626.900886794,1840504.9431302915
6746,east_village,2016-04-01,Individual,6282621.277515618,1840506.4877115106
6747,east_village,2016-04-01,Individual,6283011.256627922,1840503.680024626
6748,east_village,2016-04-01,Individual,6283758.702285462,1841143.2424601575
6749,east_village,2016-04-01,Individual,6283688.660731391,1840808.0648391563
6750,east_village,2016-04-01,Individual,6283774.336110889,1840739.5368357985
6751,east_village,2016-04-01,Individual,6283773.225603222,1840742.2517514396
6752,east_village,2016-04-01,Individual,6282210.248899296,1840057.4243213246
6753,east_village,2016-04-01,Individual,6282345.505913137,1840057.1152880033
6754,east_village,2016-04-01,Individual,6282347.144572292,1840056.2081086123
6755,east_village,2016-04-01,Individual,6282610.676194971,1840031.130837794
6756,east_village,2016-04-01,Individual,6282892.749581249,1840031.1124395146
6757,east_village,2016-04-01,Individual,6282886.598838303,1840026.4320086709
6758,east_village,2016-04-01,Individual,6283019.929263763,1840038.1149541403
6759,east_village,2016-04-01,Individual,6283023.981818911,1840035.6489488545
6760,east_village,2016-04-01,Individual,6283432.05903628,1839990.4354391473
6761,east_village,2016-04-01,Individual,6283439.156839621,1839993.4477957843
6762,east_village,2016-04-01,Individual,6283442.2169381,1839993.8167952956
6763,east_village,2016-04-01,Individual,6283435.441598149,1839985.1267936728
6764,east_village,2016-04-01,Individual,6283575.498980339,1839989.6622348547
6765,east_village,2016-04-01,Individual,6283162.460364625,1839753.3513504795
6766,east_village,2016-04-01,Individual,6283285.851197504,1839757.4455125297
6767,east_village,2016-04-01,Individual,6283453.754456559,1839745.1898746265
6768,east_village,2016-04-01,Individual,6283698.976077263,1839702.903370459
6769,east_village,2016-04-01,Individual,6283695.740665761,1839693.0930796335
6770,east_village,2016-04-01,Individual,6284012.935551164,1839779.567785452
6771,east_village,2016-04-01,Individual,6284104.565975171,1839750.7607697104
6772,east_village,2016-04-01,Individual,6283963.597876013,1839631.42612089
6773,east_village,2016-04-01,Individual,6283965.38755954,1839634.8316291173
6774,east_village,2016-04-01,Individual,6283959.610615266,1839632.1173776528
6775,east_village,2016-04-01,Individual,6282215.812694195,1839389.4347163972
6776,east_village,2016-04-01,Individual,6282199.321360489,1839249.495107554
6777,east_village,2016-04-01,Individual,6282200.76781487,1839245.8900317468
6778,east_village,2016-04-01,Individual,6282336.178041538,1839402.0106656991
6779,east_village,2016-04-01,Individual,6282339.540027291,1839399.296823825
6780,east_village,2016-04-01,Individual,6282367.521545089,1839247.4786478225
6781,east_village,2016-04-01,Individual,6282369.1166096395,1839250.7763915197
6782,east_village,2016-04-01,Individual,6282372.989331918,1839252.9699588756
6783,east_village,2016-04-01,Individual,6282473.140789449,1839257.9089926707
6784,east_village,2016-04-01,Individual,6282469.585198134,1839265.2578861886
6785,east_village,2016-04-01,Individual,6283213.9444790045,1839390.7871539919
6786,east_village,2016-04-01,Individual,6283198.090815198,1839222.8649618377
6787,east_village,2016-04-01,Individual,6283563.375241515,1839240.4261863802
6788,east_village,2016-04-01,Individual,6283556.572919125,1839238.423676069
6789,east_village,2016-04-01,Individual,6283566.620140986,1839232.8199182125
6790,east_village,2016-04-01,Individual,6283767.978638643,1839241.2787932602
6791,east_village,2016-04-01,Individual,6283763.757038051,1839237.3332795473
6792,east_village,2016-04-01,Individual,6283823.63373908,1839234.5287449302
6793,east_village,2016-04-01,Individual,6283827.22909588,1839236.363094498
6794,east_village,2016-04-01,Individual,6283974.949405566,1839227.9024063628
6795,east_village,2016-04-01,Individual,6283973.671172614,1839235.6556143386
6796,east_village,2016-04-01,Individual,6283974.955359469,1839236.2844720164
6797,east_village,2016-04-01,Individual,6284404.5168501185,1840386.2702138012
6798,east_village,2016-04-01,Individual,6284626.136028676,1840785.6955938179
6799,east_village,2016-04-01,Individual,6284617.994929778,1840785.3829545586
6800,east_village,2016-04-01,Individual,6284621.4569561975,1840785.4955914577
6801,east_village,2016-04-01,Individual,6284621.167466125,1840785.1022624173
6802,east_village,2016-04-01,Individual,6284626.42682596,1840783.5227865533
6803,east_village,2016-04-01,Individual,6284625.170358433,1840784.9043283474
6804,east_village,2016-04-01,Individual,6284622.997730074,1840511.1469328392
6805,east_village,2016-04-01,Individual,6284627.501629538,1840513.6180562784
6806,east_village,2016-04-01,Individual,6284628.9599419385,1840514.9229313477
6807,east_village,2016-04-01,Individual,6284627.805945725,1840515.7337645998
6808,east_village,2016-04-01,Individual,6284623.232027189,1840506.4465722856
6809,east_village,2016-04-01,Individual,6284627.042380761,1840511.6726043178
6810,east_village,2016-04-01,Individual,6284380.678128139,1839621.7736989297
6811,east_village,2016-04-01,Individual,6284379.337914291,1839632.5571813649
6812,east_village,2016-04-01,Individual,6284383.7389716515,1839620.2383432698
6813,east_village,2016-04-01,Individual,6284391.465163913,1839631.57659401
6814,east_village,2016-04-01,Individual,6284381.277752796,1839366.4842884594
6815,east_village,2016-04-01,Individual,6284380.136390735,1839359.3248624806
6816,east_village,2016-04-01,Individual,6284378.372646335,1838858.0799595169
6817,east_village,2016-04-01,Individual,6284374.666364483,1838852.6642130231
6818,east_village,2016-04-01,Individual,6284378.136884588,1838854.246585952
6819,east_village,2016-04-01,Individual,6284375.966556264,1838851.157195352
6820,east_village,2016-04-01,Individual,6284375.035823652,1838854.5667004199
6821,east_village,2016-04-01,Individual,6284377.434723879,1838852.4557487436
6822,east_village,2016-04-01,Individual,6284376.512677921,1838856.2819736586
6823,east_village,2016-04-01,Individual,6284380.301353346,1838849.5748851902
6824,east_village,2016-04-01,Individual,6284386.161065324,1838854.8081792186
6825,east_village,2016-04-01,Individual,6284381.185022037,1838851.3402223769
6826,east_village,2016-04-01,Individual,6284378.034752362,1838848.3908079984
6827,east_village,2016-04-01,Individual,6284377.374607433,1838850.9789766525
6828,east_village,2016-04-01,Individual,6284380.326099869,1838844.1606360446
6829,east_village,2016-04-01,Individual,6284376.197740438,1838853.8369290172
6830,east_village,2016-04-01,Individual,6284375.775285571,1838857.479246133
6831,east_village,2016-04-01,Individual,6284372.141083502,1838852.5280123968
6832,east_village,2016-04-01,Individual,6284379.61018026,1838847.784327131
